pin,year,class,township_code,township_name,nbhd,mailed_bldg,mailed_land,mailed_tot,certified_bldg,certified_land,certified_tot,board_bldg,board_land,board_tot,building_sqft,land_sqft,year_built,units,beds,full_baths,half_baths,cards,residential_type,sqft_source,condo_building_sqft,condo_pct_ownership,condo_est_unit_sqft,is_parking_or_common,prop_address,prop_city,prop_zip,address_year
16073260251013,2025,299,27,Oak Park,27040,11555,1363,12918,11555,1363,12918,11555,1363,12918,,14100,1965,1,,,,1,Condominium,condo_unit,11640,0.06443,750,0,420 S KENILWORTH AVE 13,OAK PARK,60302,2025
16073260251014,2025,299,27,Oak Park,27040,8973,1058,10031,8973,1058,10031,8973,1058,10031,,14100,1965,1,,,,1,Condominium,condo_unit,11640,0.05003,582,0,420 S KENILWORTH AVE 14,OAK PARK,60302,2025
16073260251015,2025,299,27,Oak Park,27040,11374,1341,12715,11374,1341,12715,11374,1341,12715,,14100,1965,1,,,,1,Condominium,condo_unit,11640,0.06342,738,0,420 S KENILWORTH AVE 15,OAK PARK,60302,2025
16073260251016,2025,299,27,Oak Park,27040,11374,1341,12715,11374,1341,12715,11374,1341,12715,,14100,1965,1,,,,1,Condominium,condo_unit,11640,0.06342,738,0,420 S KENILWORTH AVE 16,OAK PARK,60302,2025
16073260251017,2025,299,27,Oak Park,27040,8973,1058,10031,8973,1058,10031,8973,1058,10031,,14100,1965,1,,,,1,Condominium,condo_unit,11640,0.05003,582,0,420 S KENILWORTH AVE 17,OAK PARK,60302,2025
16073260251018,2025,299,27,Oak Park,27040,11555,1363,12918,11555,1363,12918,11555,1363,12918,,14100,1965,1,,,,1,Condominium,condo_unit,11640,0.06443,750,0,420 S KENILWORTH AVE 18,OAK PARK,60302,2025
16073260261001,2025,299,27,Oak Park,27040,17101,720,17821,17101,720,17821,13709,720,14429,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0689,483,0,438 S KENILWORTH AVE 1,OAK PARK,60302,2025
16073260261002,2025,299,27,Oak Park,27040,17225,725,17950,17225,725,17950,13809,725,14534,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0694,487,0,438 S KENILWORTH AVE 2,OAK PARK,60302,2025
16073260261003,2025,299,27,Oak Park,27040,17300,728,18028,17300,728,18028,13869,728,14597,,6965,1901,1,2,1,0,1,Condominium,condo_unit,7011,0.0697,489,0,438 S KENILWORTH AVE 3,OAK PARK,60302,2025
16073260261004,2025,299,27,Oak Park,27040,14247,600,14847,14247,600,14847,11421,600,12021,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0574,402,0,440 S KENILWORTH AVE G,OAK PARK,60302,2025
16073260261005,2025,299,27,Oak Park,27040,17101,720,17821,17101,720,17821,13709,720,14429,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0689,483,0,440 S KENILWORTH AVE 1,OAK PARK,60302,2025
16073260261006,2025,299,27,Oak Park,27040,17225,725,17950,17225,725,17950,13809,725,14534,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0694,487,0,440 S KENILWORTH AVE 2,OAK PARK,60302,2025
16073260261007,2025,299,27,Oak Park,27040,17300,728,18028,17300,728,18028,13869,728,14597,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0697,489,0,440 S KENILWORTH AVE 3,OAK PARK,60302,2025
16073260261008,2025,599,27,Oak Park,27040,24700,4820,29520,24700,4820,29520,19801,4820,24621,,,,,,,,,,,,,,,852 MADISON ST 1,OAK PARK,60302,2025
16073260261009,2025,299,27,Oak Park,27040,21892,922,22814,21892,922,22814,17549,922,18471,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0882,618,0,852 MADISON ST 2,OAK PARK,60302,2025
16073260261010,2025,299,27,Oak Park,27040,21991,926,22917,21991,926,22917,17629,926,18555,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0886,621,0,852 MADISON ST 3,OAK PARK,60302,2025
16073260261011,2025,599,27,Oak Park,27040,24700,4820,29520,24700,4820,29520,19801,4820,24621,,,,,,,,,,,,,,,854 MADISON ST 1,OAK PARK,60302,2025
16073260261012,2025,299,27,Oak Park,27040,21892,922,22814,21892,922,22814,17549,922,18471,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0882,618,0,854 MADISON ST 2,OAK PARK,60302,2025
16073260261013,2025,299,27,Oak Park,27040,21991,926,22917,21991,926,22917,17629,926,18555,,6965,1901,1,,,,1,Condominium,condo_unit,7011,0.0886,621,0,854 MADISON ST 3,OAK PARK,60302,2025
16073260270000,2025,390,27,Oak Park,27040,259,15075,15334,259,15075,15334,259,15075,15334,,,,,,,,,,,,,,,832 W MADISON ST,OAK PARK,60302,2025
16073270020000,2025,211,27,Oak Park,27040,37747,10575,48322,37747,10575,48322,37747,10575,48322,3094,7050,1908,2,4,2,0,1,2 Story,improvement,,,,,412 S GROVE AVE 1,OAK PARK,60302,2025
16073270030000,2025,205,27,Oak Park,27040,50425,10575,61000,50425,10575,61000,50425,10575,61000,2106,7050,1911,1,4,1,1,1,2 Story,improvement,,,,,416 S GROVE AVE,OAK PARK,60302,2025
16073270040000,2025,206,27,Oak Park,27040,49840,10575,60415,49840,10575,60415,45109,10575,55684,2242,7050,1910,1,4,2,0,1,2 Story,improvement,,,,,420 S GROVE AVE,OAK PARK,60302,2025
16073270050000,2025,206,27,Oak Park,27040,50180,8460,58640,50180,8460,58640,46403,8460,54863,2304,5640,1915,1,4,2,1,1,2 Story,improvement,,,,,424 S GROVE AVE,OAK PARK,60302,2025
16073270060000,2025,205,27,Oak Park,27040,46540,8460,55000,46540,8460,55000,46540,8460,55000,1736,5640,1917,1,4,2,1,1,2 Story,improvement,,,,,428 S GROVE AVE,OAK PARK,60302,2025
16073270070000,2025,205,27,Oak Park,27040,41730,8460,50190,41730,8460,50190,41730,8460,50190,1902,5640,1919,1,4,2,1,1,2 Story,improvement,,,,,430 S GROVE AVE,OAK PARK,60302,2025
16073270080000,2025,205,27,Oak Park,27040,39655,6345,46000,39655,6345,46000,39655,6345,46000,1592,4230,1919,1,4,1,1,1,2 Story,improvement,,,,,434 S GROVE AVE,OAK PARK,60302,2025
16073270130000,2025,211,27,Oak Park,27040,47070,7931,55001,47070,7931,55001,47070,7931,55001,3442,5287,1913,2,7,2,1,1,2 Story,improvement,,,,,413 S OAK PARK AVE,OAK PARK,60302,2025
16073270140000,2025,211,27,Oak Park,27040,58070,7931,66001,58070,7931,66001,58070,7931,66001,4867,5287,1913,2,7,3,0,1,2 Story,improvement,,,,,417 S OAK PARK AVE,OAK PARK,60302,2025
16073270150000,2025,315,27,Oak Park,27040,136442,15863,152305,136442,15863,152305,136442,15863,152305,,,,,,,,,,,,,,,421 S OAK PARK AVE,OAK PARK,60302,2025
16073270180000,2025,590,27,Oak Park,27040,33,40168,40201,33,40168,40201,33,40168,40201,,,,,,,,,,,,,,,433 S OAK PARK AVE,OAK PARK,60302,2025
16073270190000,2025,528,27,Oak Park,27040,158,130142,130300,158,130142,130300,158,130142,130300,,,,,,,,,,,,,,,800 MADISON ST,OAK PARK,60302,2025
16073270201001,2025,299,27,Oak Park,27040,26136,1965,28101,26136,1965,28101,26136,1965,28101,2000,21150,1932,1,3,2,0,1,Condominium,condo_unit,33,0.061937,2,0,815 WASHINGTON BLVD A,OAK PARK,60302,2025
16073270201002,2025,299,27,Oak Park,27040,26850,2019,28869,26850,2019,28869,26850,2019,28869,1800,21150,1932,1,3,1,0,1,Condominium,condo_unit,33,0.063628,2,0,815 WASHINGTON BLVD B,OAK PARK,60302,2025
16073270201003,2025,299,27,Oak Park,27040,26136,1965,28101,26136,1965,28101,26136,1965,28101,,21150,1932,1,,,,1,Condominium,condo_unit,33,0.061937,2,0,815 WASHINGTON BLVD C,OAK PARK,60302,2025
16073270201004,2025,299,27,Oak Park,27040,27325,2054,29379,27325,2054,29379,27325,2054,29379,2000,21150,1932,1,3,1,0,1,Condominium,condo_unit,33,0.064754,2,0,821 WASHINGTON BLVD A,OAK PARK,60302,2025
16073270201005,2025,299,27,Oak Park,27040,26136,1965,28101,26136,1965,28101,26136,1965,28101,,21150,1932,1,,,,1,Condominium,condo_unit,33,0.061937,2,0,821 WASHINGTON BLVD B,OAK PARK,60302,2025
16073270201006,2025,299,27,Oak Park,27040,26136,1965,28101,26136,1965,28101,26136,1965,28101,,21150,1932,1,,,,1,Condominium,condo_unit,33,0.061937,2,0,821 WASHINGTON BLVD C,OAK PARK,60302,2025
16073270201007,2025,299,27,Oak Park,27040,24473,1840,26313,24473,1840,26313,24473,1840,26313,,21150,1932,1,,,,1,Condominium,condo_unit,33,0.057995,2,0,817 WASHINGTON BLVD A,OAK PARK,60302,2025
16073270201008,2025,299,27,Oak Park,27040,24473,1840,26313,24473,1840,26313,24473,1840,26313,,21150,1932,1,,,,1,Condominium,condo_unit,33,0.057995,2,0,817 WASHINGTON BLVD B,OAK PARK,60302,2025
16073270201009,2025,299,27,Oak Park,27040,24473,1840,26313,24473,1840,26313,24473,1840,26313,,21150,1932,1,,,,1,Condominium,condo_unit,33,0.057995,2,0,817 WASHINGTON BLVD C,OAK PARK,60302,2025
16073270201010,2025,299,27,Oak Park,27040,24473,1840,26313,24473,1840,26313,24473,1840,26313,1800,21150,1932,1,2,1,0,1,Condominium,condo_unit,33,0.057995,2,0,819 WASHINGTON BLVD A,OAK PARK,60302,2025
16073270201011,2025,299,27,Oak Park,27040,24473,1840,26313,24473,1840,26313,24473,1840,26313,1800,21150,1932,1,3,1,,1,Condominium,condo_unit,33,0.057995,2,0,819 WASHINGTON BLVD B,OAK PARK,60302,2025
16073270201012,2025,299,27,Oak Park,27040,24473,1840,26313,24473,1840,26313,24473,1840,26313,,21150,1932,1,2,1,0,1,Condominium,condo_unit,33,0.057995,2,0,819 WASHINGTON BLVD C,OAK PARK,60302,2025
16073270201013,2025,299,27,Oak Park,27040,17820,1340,19160,17820,1340,19160,17820,1340,19160,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.04223,1395,0,408 S GROVE AVE A,OAK PARK,60302,2025
16073270201014,2025,299,27,Oak Park,27040,20196,1518,21714,20196,1518,21714,20196,1518,21714,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.04786,1581,0,408 S GROVE AVE B,OAK PARK,60302,2025
16073270201015,2025,299,27,Oak Park,27040,17820,1340,19160,17820,1340,19160,17820,1340,19160,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.04223,1395,0,408 S GROVE AVE C,OAK PARK,60302,2025
16073270201016,2025,299,27,Oak Park,27040,17820,1340,19160,17820,1340,19160,17820,1340,19160,1100,21150,1932,1,1,1,0,1,Condominium,condo_unit,33042,0.04223,1395,0,410 S GROVE AVE A,OAK PARK,60302,2025
16073270201017,2025,299,27,Oak Park,27040,17820,1340,19160,17820,1340,19160,17820,1340,19160,,21150,1932,1,1,,,1,Condominium,condo_unit,33042,0.04223,1395,0,410 S GROVE AVE B,OAK PARK,60302,2025
16073270201018,2025,299,27,Oak Park,27040,17820,1340,19160,17820,1340,19160,17820,1340,19160,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.04223,1395,0,410 S GROVE AVE C,OAK PARK,60302,2025
16073270201019,2025,299,27,Oak Park,27040,1426,107,1533,1426,107,1533,1426,107,1533,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.003378,112,1,400 S GROVE AVE G1,OAK PARK,,2025
16073270201020,2025,299,27,Oak Park,27040,1426,107,1533,1426,107,1533,1426,107,1533,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.003378,112,1,400 S GROVE AVE G2,OAK PARK,,2025
16073270201021,2025,299,27,Oak Park,27040,1426,107,1533,1426,107,1533,1426,107,1533,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.003378,112,1,400 S GROVE AVE G3,OAK PARK,,2025
16073270201022,2025,299,27,Oak Park,27040,1426,107,1533,1426,107,1533,1426,107,1533,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.003378,112,1,400 S GROVE AVE G4,OAK PARK,,2025
16073270201023,2025,299,27,Oak Park,27040,1426,107,1533,1426,107,1533,1426,107,1533,,21150,1932,1,,,,1,Condominium,condo_unit,33042,0.003378,112,1,400 S GROVE AVE G5,OAK PARK,,2025
16073270211001,2025,299,27,Oak Park,27040,19734,1753,21487,19734,1753,21487,19734,1753,21487,,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.108208,1687,0,801 WASHINGTON BLVD 1,OAK PARK,60302,2025
16073270211002,2025,299,27,Oak Park,27040,19734,1753,21487,19734,1753,21487,19734,1753,21487,,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.108208,1687,0,801 WASHINGTON BLVD 2,OAK PARK,60302,2025
16073270211003,2025,299,27,Oak Park,27040,19734,1753,21487,19734,1753,21487,19734,1753,21487,,10800,1913,1,3,1,1,1,Condominium,condo_unit,15594,0.108208,1687,0,801 WASHINGTON BLVD 3,OAK PARK,60302,2025
16073270211004,2025,299,27,Oak Park,27040,12248,1088,13336,12248,1088,13336,12248,1088,13336,825,10800,1913,1,1,1,0,1,Condominium,condo_unit,15594,0.067164,1047,0,803 WASHINGTON BLVD 1,OAK PARK,60302,2025
16073270211005,2025,299,27,Oak Park,27040,12248,1088,13336,12248,1088,13336,12248,1088,13336,,10800,1913,1,1,1,0,1,Condominium,condo_unit,15594,0.067164,1047,0,803 WASHINGTON BLVD 2,OAK PARK,60302,2025
16073270211006,2025,299,27,Oak Park,27040,12248,1088,13336,12248,1088,13336,12248,1088,13336,,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.067164,1047,0,803 WASHINGTON BLVD 3,OAK PARK,60302,2025
16073270211007,2025,299,27,Oak Park,27040,12248,1088,13336,12248,1088,13336,12248,1088,13336,,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.067164,1047,0,807 WASHINGTON BLVD 1,OAK PARK,60302,2025
16073270211008,2025,299,27,Oak Park,27040,12248,1088,13336,12248,1088,13336,12248,1088,13336,,10800,1913,1,1,1,0,1,Condominium,condo_unit,15594,0.067164,1047,0,807 WASHINGTON BLVD 2,OAK PARK,60302,2025
16073270211009,2025,299,27,Oak Park,27040,12248,1088,13336,12248,1088,13336,12248,1088,13336,850,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.067164,1047,0,807 WASHINGTON BLVD 3,OAK PARK,60302,2025
16073270211010,2025,299,27,Oak Park,27040,16558,1471,18029,16558,1471,18029,16558,1471,18029,,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.090796,1416,0,809 WASHINGTON BLVD 1,OAK PARK,60302,2025
16073270211011,2025,299,27,Oak Park,27040,16558,1471,18029,16558,1471,18029,16558,1471,18029,1100,10800,1913,1,2,1,0,1,Condominium,condo_unit,15594,0.090796,1416,0,809 WASHINGTON BLVD 2,OAK PARK,60302,2025
16073270211012,2025,299,27,Oak Park,27040,16558,1471,18029,16558,1471,18029,16558,1471,18029,1200,10800,1913,1,2,1,0,1,Condominium,condo_unit,15594,0.090796,1416,0,809 WASHINGTON BLVD 3,OAK PARK,60302,2025
16073270211013,2025,299,27,Oak Park,27040,1,1,2,1,1,2,1,1,2,,10800,1913,1,,,,1,Condominium,condo_unit,15594,0.0000004,,1,801 WASHINGTON BLVD P1,OAK PARK,60302,2025
16073270220000,2025,295,27,Oak Park,27040,34613,1388,36001,34613,1388,36001,34613,1388,36001,1686,925,1992,1,2,2,1,1,3 Story +,improvement,,,,,425 S OAK PARK AVE A,OAK PARK,60302,2025
16073270230000,2025,295,27,Oak Park,27040,34500,1500,36000,34500,1500,36000,34500,1500,36000,1596,1000,1992,1,2,2,1,1,3 Story +,improvement,,,,,425 S OAK PARK AVE B,OAK PARK,60302,2025
16073270240000,2025,295,27,Oak Park,27040,34500,1500,36000,34500,1500,36000,34500,1500,36000,1596,1000,1992,1,2,2,1,1,3 Story +,improvement,,,,,425 S OAK PARK AVE C,OAK PARK,60302,2025
16073270250000,2025,295,27,Oak Park,27040,34500,1500,36000,34500,1500,36000,34500,1500,36000,1596,1000,1992,1,2,2,1,1,3 Story +,improvement,,,,,425 S OAK PARK AVE D,OAK PARK,60302,2025
16073270260000,2025,295,27,Oak Park,27040,34650,1350,36000,34650,1350,36000,34650,1350,36000,1686,900,1992,1,2,2,1,1,3 Story +,improvement,,,,,425 S OAK PARK AVE E,OAK PARK,60302,2025
16073270270000,2025,295,27,Oak Park,27040,34643,1358,36001,34643,1358,36001,34643,1358,36001,1686,905,1992,1,2,2,1,1,3 Story +,improvement,,,,,429 S OAK PARK AVE A,OAK PARK,60302,2025
16073270280000,2025,295,27,Oak Park,27040,34500,1500,36000,34500,1500,36000,34500,1500,36000,1596,1000,1994,1,2,2,1,1,3 Story +,improvement,,,,,429 S OAK PARK AVE B,OAK PARK,60302,2025
16073270290000,2025,295,27,Oak Park,27040,34500,1500,36000,34500,1500,36000,34500,1500,36000,1596,1000,1993,1,2,2,1,1,3 Story +,improvement,,,,,429 S OAK PARK AVE C,OAK PARK,60302,2025
16073270300000,2025,295,27,Oak Park,27040,34500,1500,36000,34500,1500,36000,34500,1500,36000,1596,1000,1992,1,2,2,1,1,3 Story +,improvement,,,,,429 S OAK PARK AVE D,OAK PARK,60302,2025
16073270310000,2025,295,27,Oak Park,27040,34307,1380,35687,34307,1380,35687,34307,1380,35687,1686,920,1992,1,2,2,1,1,3 Story +,improvement,,,,,429 S OAK PARK AVE E,OAK PARK,60302,2025
16073270320000,2025,290,27,Oak Park,27040,29,281,310,29,281,310,29,281,310,,,,,,,,,,,,,,,429 S OAK PARK AVE F,OAK PARK,60302,2025
16073270330000,2025,290,27,Oak Park,27040,29,281,310,29,281,310,29,281,310,,,,,,,,,,,,,,,429 S OAK PARK AVE G,OAK PARK,60302,2025
16073270340000,2025,290,27,Oak Park,27040,29,281,310,29,281,310,29,281,310,,,,,,,,,,,,,,,429 S OAK PARK AVE H,OAK PARK,60302,2025
16073270350000,2025,290,27,Oak Park,27040,29,281,310,29,281,310,29,281,310,,,,,,,,,,,,,,,429 S OAK PARK AVE I,OAK PARK,60302,2025
16073270360000,2025,290,27,Oak Park,27040,29,281,310,29,281,310,29,281,310,,,,,,,,,,,,,,,429 S OAK PARK AVE J,OAK PARK,60302,2025
16073270370000,2025,290,27,Oak Park,27040,29,281,310,29,281,310,29,281,310,,,,,,,,,,,,,,,429 S OAK PARK AVE K,OAK PARK,60302,2025
16073270380000,2025,241,27,Oak Park,27040,0,1,1,0,1,1,0,1,1,,,,,,,,,,,,,,,425 S OAK PARK AVE,OAK PARK,60302,2025
16073270391001,2025,299,27,Oak Park,27040,18388,1328,19716,18388,1328,19716,18388,1328,19716,,10365,2001,1,2,1,1,1,Condominium,condo_unit,12,0.0854,1,0,407 S OAK PARK AVE A,OAK PARK,60302,2025
16073270391002,2025,299,27,Oak Park,27040,18409,1329,19738,18409,1329,19738,18409,1329,19738,1057,10365,2001,1,2,1,1,1,Condominium,condo_unit,12,0.0855,1,0,407 S OAK PARK AVE B,OAK PARK,60302,2025
16073270391003,2025,299,27,Oak Park,27040,19249,1390,20639,19249,1390,20639,19249,1390,20639,,10365,2001,1,2,1,1,1,Condominium,condo_unit,12,0.0894,1,0,407 S OAK PARK AVE C,OAK PARK,60302,2025
16073270391004,2025,299,27,Oak Park,27040,24761,1788,26549,24761,1788,26549,24761,1788,26549,1550,10365,2001,1,3,2,,1,Condominium,condo_unit,12,0.115,1,0,407 S OAK PARK AVE D,OAK PARK,60302,2025
16073270391005,2025,299,27,Oak Park,27040,19550,1412,20962,19550,1412,20962,19550,1412,20962,1400,10365,2001,1,2,1,1,1,Condominium,condo_unit,12,0.0908,1,0,407 S OAK PARK AVE E,OAK PARK,60302,2025
16073270391006,2025,299,27,Oak Park,27040,28593,2065,30658,28593,2065,30658,28593,2065,30658,1750,10365,2001,1,3,2,1,1,Condominium,condo_unit,12,0.1328,2,0,407 S OAK PARK AVE F,OAK PARK,60302,2025
16073270391007,2025,299,27,Oak Park,27040,30639,2212,32851,30639,2212,32851,30639,2212,32851,1500,10365,2001,1,3,2,1,1,Condominium,condo_unit,12,0.1423,2,0,407 S OAK PARK AVE G,OAK PARK,60302,2025
16073270391008,2025,299,27,Oak Park,27040,27517,1987,29504,27517,1987,29504,27517,1987,29504,,10365,2001,1,2,2,1,1,Condominium,condo_unit,12,0.1278,2,0,407 S OAK PARK AVE H,OAK PARK,60302,2025
16073270391009,2025,299,27,Oak Park,27040,28206,2037,30243,28206,2037,30243,28206,2037,30243,1500,10365,2001,1,3,2,1,1,Condominium,condo_unit,12,0.131,2,0,407 S OAK PARK AVE J,OAK PARK,60302,2025
16073270400000,2025,397,27,Oak Park,27040,87235,43927,131162,87235,43927,131162,87235,43927,131162,,,,,,,,,,,,,,,442 S GROVE AVE,OAK PARK,60302,2025
16073270410000,2025,597,27,Oak Park,27040,129190,12974,142164,129190,12974,142164,129190,12974,142164,,,,,,,,,,,,,,,820 W MADISON ST,OAK PARK,60302,2025
16074000010000,2025,728,27,Oak Park,27041,97269,96000,193269,97269,96000,193269,97269,96000,193269,,,,,,,,,,,,,,,100 S OAK PARK AVE,OAK PARK,60302,2025
16074000020000,2025,212,27,Oak Park,27041,72564,12841,85405,72564,12841,85405,72564,12841,85405,6000,9172,1918,6,8,4,2,1,2 Story,improvement,,,,,721 SOUTH BLVD,OAK PARK,60302,2025
16074000040000,2025,592,27,Oak Park,27041,93095,60536,153631,93095,60536,153631,93095,60536,153631,,,,,,,,,,,,,,,711 SOUTH BLVD,OAK PARK,60302,2025
16074000070000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,128 S OAK PARK AVE,OAK PARK,60302,2025
16074000080000,2025,517,27,Oak Park,27041,40334,87584,127918,40334,87584,127918,40334,87584,127918,,,,,,,,,,,,,,,144 S OAK PARK AVE,OAK PARK,60302,2025
16074000120000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,188 S OAK PARK AVE,OAK PARK,60302,2025
16074000130000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,190 S OAK PARK AVE,OAK PARK,,2025
16074000150000,2025,206,27,Oak Park,27041,52969,12250,65219,52969,12250,65219,52969,12250,65219,2813,8750,1904,1,5,3,2,1,2 Story,improvement,,,,,119 S EUCLID AVE,OAK PARK,60302,2025
16074000160000,2025,211,27,Oak Park,27041,39750,12250,52000,39750,12250,52000,39750,12250,52000,2308,8750,1903,2,4,2,0,1,2 Story,improvement,,,,,123 S EUCLID AVE,OAK PARK,60302,2025
16074000170000,2025,211,27,Oak Park,27041,87350,12250,99600,87350,12250,99600,87350,12250,99600,5390,8750,1910,5,11,5,4,2,2 Story,improvement,,,,,129 S EUCLID AVE,OAK PARK,60302,2025
16074000180000,2025,211,27,Oak Park,27041,39093,12250,51343,39093,12250,51343,39093,12250,51343,3047,8750,1902,2,4,2,0,1,2 Story,improvement,,,,,131 S EUCLID AVE,OAK PARK,60302,2025
16074000210000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,143 S EUCLID AVE,OAK PARK,60302,2025
16074000220000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,180 S OAK PARK AVE,OAK PARK,60302,2025
16074000230000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,182 S OAK PARK AVE,OAK PARK,60302,2025
16074000240000,2025,EX,27,Oak Park,27041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,141 S EUCLID AVE,OAK PARK,60302,2025
16074000280000,2025,206,27,Oak Park,27041,56379,8621,65000,56379,8621,65000,56379,8621,65000,2724,6158,1895,1,5,2,1,1,2 Story,improvement,,,,,115 S EUCLID AVE,OAK PARK,60302,2025
16074000290000,2025,202,27,Oak Park,27041,21094,7906,29000,21094,7906,29000,21094,7906,29000,833,5647,1915,1,3,1,0,1,1.5 Story,improvement,,,,,117 S EUCLID AVE,OAK PARK,60302,2025
16074000300000,2025,295,27,Oak Park,27041,41492,2507,43999,41492,2507,43999,41492,2507,43999,2280,1791,1998,1,3,2,1,1,3 Story +,improvement,,,,,101 S EUCLID AVE A,OAK PARK,60302,2025
16074000310000,2025,295,27,Oak Park,27041,42362,1638,44000,42362,1638,44000,42362,1638,44000,2338,1170,1998,1,3,2,1,1,3 Story +,improvement,,,,,103 S EUCLID AVE A,OAK PARK,60302,2025
16074000320000,2025,295,27,Oak Park,27041,42345,1655,44000,42345,1655,44000,42345,1655,44000,2320,1182,1998,1,3,2,1,1,3 Story +,improvement,,,,,105 S EUCLID AVE A,OAK PARK,60302,2025
16074000330000,2025,295,27,Oak Park,27041,42358,1642,44000,42358,1642,44000,42358,1642,44000,2320,1173,1998,1,3,2,1,1,3 Story +,improvement,,,,,107 S EUCLID AVE A,OAK PARK,60302,2025
16074000340000,2025,295,27,Oak Park,27041,42361,1639,44000,42361,1639,44000,42361,1639,44000,2320,1171,1998,1,3,2,1,1,3 Story +,improvement,,,,,109 S EUCLID AVE A,OAK PARK,60302,2025
16074000350000,2025,295,27,Oak Park,27041,42354,1646,44000,42354,1646,44000,42354,1646,44000,2338,1176,1998,1,3,2,1,1,3 Story +,improvement,,,,,111 S EUCLID AVE A,OAK PARK,60302,2025
16074000360000,2025,295,27,Oak Park,27041,42347,1653,44000,42347,1653,44000,42347,1653,44000,2320,1181,1998,1,3,2,1,1,3 Story +,improvement,,,,,113 S EUCLID AVE A,OAK PARK,60302,2025
